Year,Projection,SEP_Date
Longer Run,2.875,2025-12-10
Longer Run,3.0,2025-12-10
Longer Run,3.0,2025-12-10
Longer Run,3.0,2025-12-10
Longer Run,3.0,2025-12-10
Longer Run,3.0,2025-12-10
Longer Run,3.125,2025-12-10
Longer Run,3.125,2025-12-10
Longer Run,3.25,2025-12-10
Longer Run,3.375,2025-12-10
Longer Run,3.375,2025-12-10
Longer Run,3.5,2025-12-10
Longer Run,3.625,2025-12-10
Longer Run,3.75,2025-12-10
Longer Run,3.875,2025-12-10
2026,2.625,2026-03-18
2026,2.875,2026-03-18
2026,2.875,2026-03-18
2026,3.125,2026-03-18
2026,3.125,2026-03-18
2026,3.375,2026-03-18
2026,3.375,2026-03-18
2026,3.375,2026-03-18
2026,3.375,2026-03-18
2026,3.375,2026-03-18
2026,3.375,2026-03-18
2026,3.375,2026-03-18
2026,3.625,2026-03-18
2026,3.625,2026-03-18
2026,3.625,2026-03-18
2026,3.625,2026-03-18
2026,3.625,2026-03-18
2026,3.625,2026-03-18
2026,3.625,2026-03-18
2027,2.375,2026-03-18
2027,2.625,2026-03-18
2027,2.875,2026-03-18
2027,2.875,2026-03-18
2027,2.875,2026-03-18
2027,3.125,2026-03-18
2027,3.125,2026-03-18
2027,3.125,2026-03-18
2027,3.125,2026-03-18
2027,3.125,2026-03-18
2027,3.125,2026-03-18
2027,3.375,2026-03-18
2027,3.375,2026-03-18
2027,3.375,2026-03-18
2027,3.375,2026-03-18
2027,3.625,2026-03-18
2027,3.625,2026-03-18
2027,3.625,2026-03-18
2027,3.875,2026-03-18
2028,2.625,2026-03-18
2028,2.625,2026-03-18
2028,2.875,2026-03-18
2028,2.875,2026-03-18
2028,2.875,2026-03-18
2028,3.125,2026-03-18
2028,3.125,2026-03-18
2028,3.125,2026-03-18
2028,3.125,2026-03-18
2028,3.125,2026-03-18
2028,3.125,2026-03-18
2028,3.125,2026-03-18
2028,3.375,2026-03-18
2028,3.375,2026-03-18
2028,3.375,2026-03-18
2028,3.625,2026-03-18
2028,3.625,2026-03-18
2028,3.625,2026-03-18
2028,3.875,2026-03-18
Longer Run,2.625,2026-03-18
Longer Run,2.625,2026-03-18
Longer Run,2.875,2026-03-18
Longer Run,2.875,2026-03-18
Longer Run,3.0,2026-03-18
Longer Run,3.0,2026-03-18
Longer Run,3.0,2026-03-18
Longer Run,3.0,2026-03-18
Longer Run,3.0,2026-03-18
Longer Run,3.125,2026-03-18
Longer Run,3.125,2026-03-18
Longer Run,3.125,2026-03-18
Longer Run,3.25,2026-03-18
Longer Run,3.375,2026-03-18
Longer Run,3.375,2026-03-18
Longer Run,3.5,2026-03-18
Longer Run,3.625,2026-03-18
Longer Run,3.75,2026-03-18
Longer Run,3.875,2026-03-18
2026,3.375,2026-06-17
2026,3.625,2026-06-17
2026,3.625,2026-06-17
2026,3.625,2026-06-17
2026,3.625,2026-06-17
2026,3.625,2026-06-17
2026,3.625,2026-06-17
2026,3.625,2026-06-17
2026,3.625,2026-06-17
2026,3.875,2026-06-17
2026,3.875,2026-06-17
2026,3.875,2026-06-17
2026,4.125,2026-06-17
2026,4.125,2026-06-17
2026,4.125,2026-06-17
2026,4.125,2026-06-17
2026,4.125,2026-06-17
2026,4.375,2026-06-17
2027,2.875,2026-06-17
2027,3.125,2026-06-17
2027,3.125,2026-06-17
2027,3.125,2026-06-17
2027,3.125,2026-06-17
2027,3.375,2026-06-17
2027,3.375,2026-06-17
2027,3.375,2026-06-17
2027,3.625,2026-06-17
2027,3.625,2026-06-17
2027,3.875,2026-06-17
2027,3.875,2026-06-17
2027,3.875,2026-06-17
2027,3.875,2026-06-17
2027,3.875,2026-06-17
2027,4.125,2026-06-17
2027,4.125,2026-06-17
2027,4.375,2026-06-17
2028,2.875,2026-06-17
2028,3.125,2026-06-17
2028,3.125,2026-06-17
2028,3.125,2026-06-17
2028,3.125,2026-06-17
2028,3.125,2026-06-17
2028,3.125,2026-06-17
2028,3.375,2026-06-17
2028,3.375,2026-06-17
2028,3.625,2026-06-17
2028,3.625,2026-06-17
2028,3.625,2026-06-17
2028,3.625,2026-06-17
2028,3.625,2026-06-17
2028,3.875,2026-06-17
2028,3.875,2026-06-17
2028,3.875,2026-06-17
Longer Run,2.875,2026-06-17
Longer Run,2.875,2026-06-17
Longer Run,3.0,2026-06-17
Longer Run,3.0,2026-06-17
Longer Run,3.0,2026-06-17
Longer Run,3.0,2026-06-17
Longer Run,3.0,2026-06-17
Longer Run,3.0,2026-06-17
Longer Run,3.0,2026-06-17
Longer Run,3.125,2026-06-17
Longer Run,3.125,2026-06-17
Longer Run,3.25,2026-06-17
Longer Run,3.375,2026-06-17
Longer Run,3.375,2026-06-17
Longer Run,3.5,2026-06-17
Longer Run,3.625,2026-06-17
Longer Run,3.75,2026-06-17
Longer Run,3.875,2026-06-17
